,price,brand,model,year,vin,image
1205,25888,ford,doors,2015,  1fa6p8cf2f5430053,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1206,8500,ford,fusion,2017,  3fa6p0luxhr267362,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1207,21289,ford,doors,2015,  1fa6p8cf7f5308496,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1208,17999,ford,doors,2015,  1fa6p8th8f5304703,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1209,2700,ford,door,2012,  1fahp3f29cl226555,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1210,30977,ford,doors,2015,  1fa6p8cf8f5308068,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1211,13799,ford,doors,2015,  1fa6p8am3f5330934,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1212,20500,ford,srw,2014,  1fd7x3a68eeb54072,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1213,8500,ford,drw,2012,  1fdrf3ht6cea87430,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1214,9900,ford,door,2015,  1ftbf2a6xfeb60033,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1215,65500,ford,srw,2019,  1ft7w2bt0kec44818,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1216,24500,ford,wagon,2018,  1fbzx2zm1jka44328,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1217,32500,ford,explorer,2020,  1fmsk8dh2lga15480,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1218,9200,ford,fusion,2018,  3fa6p0h75jr243141,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1219,17700,ford,door,2017,  1ftew1eg3hkc49103,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1220,18300,ford,fusion,2020,  3fa6p0d94lr133238,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1221,43500,ford,srw,2019,  1ft7w2bt3kee55737,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1222,15200,ford,door,2016,  1fdbf2a6xgec32765,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1223,36200,ford,srw,2019,  1ft7w2b63kee65677,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1224,21900,ford,mustang,2018,  1fatp8uh4j5166362,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1225,20700,ford,wagon,2019,  1fbax2cm3kka61610,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1226,12300,ford,fusion,2019,  3fa6p0cd5kr265137,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1227,4200,ford,door,2016,  3fa6p0hd5gr285811,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1228,19500,ford,transit,2019,  1ftyr2cm1kka61447,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1229,14300,ford,fusion,2020,  3fa6p0d98lr117690,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1230,13700,ford,van,2016,  1ftye2yg5gka02732,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1231,13200,ford,door,2015,  1fm5k8d81fga01930,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1232,6200,ford,door,2014,  1fmcu9g96euc38537,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1233,6500,ford,door,2015,  1fa6p0g70f5119774,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1234,1500,ford,door,2013,  3fadp4fj7dm130032,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1235,2200,ford,door,2013,  3fa6p0hr7dr120916,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1236,4200,ford,door,2013,  1fadp3j23dl155179,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1237,8700,ford,van,2013,  1ftse3el2dda91463,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1238,3200,ford,door,2012,  3fahp0ja9cr334589,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1239,9000,ford,door,2012,  1ftfw1et2cfc83729,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1240,20000,ford,edge,2018,  2fmpk4k99jbb06857,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1241,33000,ford,door,2017,  1ft7w2b62hed00227,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1242,23300,ford,f-150,2019,  1ftmf1c58kkd07954,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1243,8750,ford,van,2017,  1fbax2cm1hka52638,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1244,11975,ford,door,2012,  1ftfw1et5cfb83382,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1245,23600,ford,transit,2019,  1ftyr1ym8kka42378,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1246,12000,ford,explorer,2016,  1fm5k7bh1ggc33135,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1247,30900,ford,f-150,2018,  1ftex1ep0jkd02147,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1248,23900,ford,transit,2019,  1ftyr1zm0kka42485,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1249,40400,ford,f-150,2018,  1ftew1eg4jfb55634,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1250,38000,ford,srw,2019,  1ft7w2bt4ked42668,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1251,27000,ford,flex,2019,  2fmhk6c88kba16090,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1252,24000,ford,transit,2019,  1ftyr1zm2kka54847,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1253,30000,ford,ranger,2019,  1fter4fh7klb13025,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1254,16200,ford,fusion,2019,  3fa6p0ru1kr120930,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1255,30000,ford,flex,2019,  2fmhk6dt4kba19698,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1256,23900,ford,transit,2019,  1ftyr1ym4kka50820,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1257,13800,ford,taurus,2018,  1fahp2d80jg104075,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1258,23700,ford,transit,2019,  1ftyr1ym3kka51084,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1259,24300,ford,f-150,2018,  1ftex1cp1jkf40656,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1260,54900,ford,srw,2019,  1ft8w3bt7kee15090,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1261,22500,ford,taurus,2018,  1fahp2j88jg135238,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1262,39000,ford,f-150,2018,  1ftfw1e53jfd63829,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1263,13900,ford,escape,2018,  1fmcu0hdxjuc12967,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1264,24700,ford,explorer,2018,  1fm5k7dh1jgb86970,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1265,20100,ford,transit,2018,  1ftyr2xm7jkb19070,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1266,22000,ford,mustang,2018,  1fa6p8th3j5135439,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1267,38200,ford,mustang,2019,  1fa6p8k02k5503784,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1268,24400,ford,transit,2018,  1ftyr2xm4jka56820,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1269,35000,ford,mustang,2018,  1fa6p8cf9j5131958,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1270,18600,ford,flex,2019,  2fmhk6d87kba29234,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1271,22700,ford,transit,2018,  1ftyr3xm6jkb03481,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1272,38000,ford,f-150,2018,  1ftfw1e51jfa37950,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1273,17000,ford,door,2014,  1ftmf1ctxefa36472,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1274,17500,ford,escape,2017,  1fmcu9jd6huc93491,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1275,23200,ford,f-150,2019,  1ftmf1c50kkd60101,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1276,30700,ford,explorer,2017,  1fm5k8ht2hgd13448,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1277,23500,ford,transit,2019,  1ftyr1zm1kka42642,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1278,26400,ford,edge,2017,  2fmpk4ap7hbc41894,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1279,23500,ford,transit,2019,  1ftyr1zm8kka55050,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1280,38000,ford,door,2017,  1ftew1eg0hfa43326,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1281,23600,ford,transit,2019,  1ftyr1zm3kka71267,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1282,19300,ford,edge,2017,  2fmpk4j9xhbb41421,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1283,23200,ford,f-150,2019,  1ftmf1c58kkd60105,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1284,13800,ford,door,2017,  1fmcu0gd5huc74384,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1285,23600,ford,transit,2019,  1ftyr1ym9kka55673,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1286,23200,ford,f-150,2019,  1ftmf1c53kkd60111,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1287,40000,ford,door,2017,  1ftew1eg2hfb38793,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1288,23400,ford,f-150,2019,  1ftmf1c5xkkd39112,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1289,23600,ford,transit,2019,  1ftyr1zm1kka55052,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1290,23000,ford,f-150,2019,  1ftmf1c51kkd08329,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1291,25500,ford,door,2017,  1ftew1ep8hfb07225,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1292,23500,ford,transit,2019,  1ftyr1zm1kka56203,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1293,29900,ford,door,2017,  1ftew1ef5hkd84963,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1294,23200,ford,transit,2019,  1ftyr1ym0kka55674,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1295,50500,ford,f-150,2017,  1ftfw1rg4hfc12326,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1296,23400,ford,transit,2019,  1ftyr1ym7kka55672,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1297,24500,ford,transit,2017,  1ftyr2cv1hka17899,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1298,49000,ford,mustang,2017,  1fa6p8jz8h5523692,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1299,25400,ford,transit,2017,  1ftyr2cv3hkb52320,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1300,23000,ford,flex,2017,  2fmhk6c8xhba10655,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1301,6000,ford,door,2012,  1ftfw1ef2ckd08095,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1302,22400,ford,edge,2016,  2fmpk4k80gbc01288,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1303,22500,ford,edge,2016,  2fmpk4k82gbc46880,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1304,25200,ford,edge,2019,  2fmpk4k95kbc23479,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1305,36000,ford,door,2016,  1ftew1eg5gfc13646,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1306,26700,ford,edge,2019,  2fmpk4k90kbc02488,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1307,30500,ford,door,2016,  1ftew1eg9gkd71799,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1308,26700,ford,edge,2019,  2fmpk4k91kbc22474,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1309,25000,ford,edge,2019,  2fmpk4k92kbc02945,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1310,35200,ford,door,2016,  1ftew1ef9gfb09068,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1311,30300,ford,f-150,2019,  1ftew1e54kfb20317,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1312,25000,ford,door,2016,  1ftfw1ef5gfc20298,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1313,26500,ford,door,2016,  1ftfw1eg5gkf22898,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1314,21600,ford,mustang,2019,  1fatp8uh6k5153386,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1315,18800,ford,edge,2016,  2fmpk4j99gbc10713,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1316,21500,ford,mustang,2019,  1fatp8uh3k5162367,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1317,9000,ford,door,2016,  1fadp3f29gl296335,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1318,16700,ford,cutaway,2015,  1fdwe4fl3fda32622,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1319,16800,ford,cutaway,2015,  1fdwe4fl2fda28433,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1320,15700,ford,cutaway,2015,  1fdwe4fl1fda28424,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1321,16800,ford,cutaway,2015,  1fdwe4fl3fda32619,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1322,19500,ford,door,2015,  1fm5k8gt1fgb88036,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1323,20500,ford,door,2015,  1fm5k8f89fga62388,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1324,17400,ford,cutaway,2015,  1fdwe4fl5fda28412,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1325,17500,ford,door,2014,  1ftfx1ef9efc44937,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1326,26000,ford,door,2014,  1ftfw1et3efb08800,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1327,56700,ford,f-150,2019,  1ftew1eg0kfa74454,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1328,5000,ford,door,2013,  1fmcu9gx0duc48476,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1329,40200,ford,f-150,2019,  1ftew1e41kkc07168,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1330,54000,ford,door,2013,  1zvbp8jz3d5271544,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1331,65200,ford,max,2019,  1fmjk2at0kea08300,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1332,32500,ford,srw,2017,  1ft8w3b63hec69791,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1333,25500,ford,transit,2019,  1ftyr1zm2kka42617,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1334,63000,ford,srw,2019,  1ft7w2bt7ked44785,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1335,44000,ford,srw,2019,  1ft7w2bt2ked42670,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1336,70000,ford,drw,2019,  1ft8w3dt3kee48276,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1337,56200,ford,srw,2019,  1ft7w2bt6kee88988,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1338,35000,ford,srw,2019,  1ft7w2b64kec00217,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1339,57700,ford,srw,2019,  1ft7w2bt6kee59894,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1340,74000,ford,drw,2019,  1ft8w4dt6ked32656,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1341,60200,ford,srw,2019,  1ft7w2bt6ked11132,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1342,60000,ford,srw,2018,  1ft7w2btxjeb54932,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1343,63000,ford,srw,2018,  1ft7w2bt3jec31754,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1344,22500,ford,door,2014,  1ftfw1ef6efa39398,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1345,8300,ford,energi,2014,  3fa6p0pu0er246171,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1346,8300,ford,door,2012,  1fmhk8d89cga65125,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1347,21000,ford,door,2013,  1ftfw1et9dke64965,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1348,19300,ford,fusion,2019,  3fa6p0ru2kr260565,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1349,16400,ford,fusion,2019,  3fa6p0cd1kr118278,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1350,27300,ford,f-150,2019,  1ftew1c4xkfc10243,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1351,26400,ford,cab,2012,  1fduf5gt0ceb55163,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1352,35100,ford,mustang,2019,  1fatp8ff1k5110151,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1353,41500,ford,f-150,2018,  1ftew1e56jfa97539,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1354,34100,ford,mustang,2019,  1fatp8ff5k5106670,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1355,28600,ford,f-150,2019,  1ftew1c46kkc52450,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1356,34100,ford,mustang,2019,  1fatp8ff0k5119522,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1357,28700,ford,ranger,2019,  1fter4eh5kla17864,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1358,24700,ford,edge,2019,  2fmpk3k90kbb54470,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1359,46500,ford,expedition,2019,  1fmju1kt7kea38431,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1360,29000,ford,f-150,2019,  1ftew1c59kkc39782,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1361,25500,ford,edge,2019,  2fmpk3k91kbb62934,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1362,39500,ford,f-150,2019,  1ftew1e51kkc05297,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1363,33100,ford,f-150,2019,  1ftew1c54kkc38135,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1364,30500,ford,f-150,2019,  1ftew1e4xkfb37968,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1365,3600,ford,fiesta,2018,  3fadp4ej1jm128239,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1366,16800,ford,fusion,2019,  3fa6p0hdxkr114772,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1367,24000,ford,f-150,2019,  1ftew1cp5kkc11026,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1368,58500,ford,expedition,2019,  1fmju2at7kea02696,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1369,55000,ford,door,2017,  1ft8w3dt8hed50014,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1370,28800,ford,f-150,2019,  1ftew1e49kkc40340,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1371,26800,ford,door,2015,  1ft8w3bt4fec75439,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1372,36000,ford,max,2018,  1fmjk1jt1jea23803,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1373,20000,ford,wagon,2018,  1fbzx2zm6jka97476,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1374,46700,ford,drw,2019,  1ft8w3dt6kef15629,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1375,42800,ford,srw,2019,  1ft7w2btxkee45528,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1376,21800,ford,mustang,2018,  1fa6p8th0j5176725,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1377,18800,ford,mustang,2018,  1fa6p8th1j5133883,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1378,18800,ford,flex,2018,  2fmgk5d88jba13550,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1379,30200,ford,f-150,2018,  1ftew1cp2jkd08540,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1380,27500,ford,explorer,2018,  1fm5k8d89jgb59845,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1381,37500,ford,transit,2018,  1ftbw3xgxjkb24777,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1382,19100,ford,mustang,2018,  1fatp8uh2j5109805,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1383,17100,ford,flex,2018,  2fmgk5d81jba01059,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1384,13500,ford,escape,2018,  1fmcu0gd7jud41377,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1385,54500,ford,srw,2018,  1ft7w2bt8jec80853,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1386,9000,ford,fiesta,2018,  3fadp4ej7jm111509,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1387,16400,ford,f-150,2020,  1ftew1e57lfa24246,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
1388,17000,ford,fusion,2020,  3fa6p0d98lr194138,https://cars.usnews.com/static/images/Auto/izmo/i159614468/2021_ford_escape_angularfront.jpg
